X,Y,Z,S
19.0,12.0,9.0,0.3698417842388153
19.0,12.0,10.0,0.4431591033935547
19.0,12.0,11.0,0.5152431726455688
19.0,12.0,12.0,0.5812649130821228
19.0,12.0,13.0,0.6362756490707397
19.0,12.0,14.0,0.675812304019928
19.0,12.0,15.0,0.6964924931526184
19.0,12.0,16.0,0.6964924931526184
19.0,12.0,17.0,0.675812304019928
19.0,12.0,18.0,0.6362756490707397
19.0,12.0,19.0,0.5812649130821228
19.0,12.0,20.0,0.5152431726455688
19.0,12.0,21.0,0.4431591033935547
19.0,12.0,22.0,0.3698417842388153
19.0,12.0,23.0,0.2994888722896576
19.0,12.0,24.0,0.23531687259674072
19.0,12.0,25.0,0.17940396070480347
19.0,12.0,26.0,0.13271364569664001
19.0,12.0,27.0,0.09525784850120544
19.0,12.0,28.0,0.06634104996919632
19.0,12.0,29.0,0.04482822120189667
19.0,12.0,30.0,0.029389560222625732
19.0,12.0,31.0,0.018693016842007637
19.0,13.0,0.0,0.020463895052671432
19.0,13.0,1.0,0.03217272460460663
19.0,13.0,2.0,0.04907245934009552
19.0,13.0,3.0,0.0726211816072464
19.0,13.0,4.0,0.10427455604076385
19.0,13.0,5.0,0.1452750563621521
19.0,13.0,6.0,0.19638396799564362
19.0,13.0,7.0,0.25758835673332214
19.0,13.0,8.0,0.327833354473114
19.0,13.0,9.0,0.40484419465065
19.0,13.0,10.0,0.48510003089904785
19.0,13.0,11.0,0.5640059113502502
19.0,13.0,12.0,0.6362756490707397
19.0,13.0,13.0,0.6964924931526184
19.0,13.0,14.0,0.7397707104682922
19.0,13.0,15.0,0.7624080777168274
19.0,13.0,16.0,0.7624080777168274
19.0,13.0,17.0,0.7397707104682922
19.0,13.0,18.0,0.6964924931526184
19.0,13.0,19.0,0.6362756490707397
19.0,13.0,20.0,0.5640059113502502
19.0,13.0,21.0,0.48510003089904785
19.0,13.0,22.0,0.40484419465065
19.0,13.0,23.0,0.327833354473114
19.0,13.0,24.0,0.25758835673332214
19.0,13.0,25.0,0.19638396799564362
19.0,13.0,26.0,0.1452750563621521
19.0,13.0,27.0,0.10427455604076385
19.0,13.0,28.0,0.0726211816072464
19.0,13.0,29.0,0.04907245934009552
19.0,13.0,30.0,0.03217272460460663
19.0,13.0,31.0,0.020463895052671432
19.0,14.0,0.0,0.02173663303256035
19.0,14.0,1.0,0.03417300432920456
19.0,14.0,2.0,0.0521228089928627
19.0,14.0,3.0,0.07713475078344345
19.0,14.0,4.0,0.11075494438409805
19.0,14.0,5.0,0.15430301427841187
19.0,14.0,6.0,0.2085876166820526
19.0,14.0,7.0,0.2735949456691742
19.0,14.0,8.0,0.34820470213890076
19.0,14.0,9.0,0.4300006330013275
19.0,14.0,10.0,0.5152431726455688
19.0,14.0,11.0,0.5990519523620605
19.0,14.0,12.0,0.675812304019928
19.0,14.0,13.0,0.7397707104682922
19.0,14.0,14.0,0.7857380509376526
19.0,14.0,15.0,0.8097819685935974
19.0,14.0,16.0,0.8097819685935974
19.0,14.0,17.0,0.7857380509376526
19.0,14.0,18.0,0.7397707104682922
19.0,14.0,19.0,0.675812304019928
19.0,14.0,20.0,0.5990519523620605
19.0,14.0,21.0,0.5152431726455688
19.0,14.0,22.0,0.4300006330013275
19.0,14.0,23.0,0.34820470213890076
19.0,14.0,24.0,0.2735949456691742
19.0,14.0,25.0,0.2085876166820526
19.0,14.0,26.0,0.15430301427841187
19.0,14.0,27.0,0.11075494438409805
19.0,14.0,28.0,0.07713475078344345
19.0,14.0,29.0,0.0521228089928627
19.0,14.0,30.0,0.03417300432920456
19.0,14.0,31.0,0.02173663303256035
19.0,15.0,0.0,0.022402362897992134
19.0,15.0,1.0,0.03521927446126938
19.0,15.0,2.0,0.05371834337711334
19.0,15.0,3.0,0.07949565351009369
19.0,15.0,4.0,0.11414460837841034
19.0,15.0,5.0,0.15902523696422577
19.0,15.0,6.0,0.2149709314107895
19.0,15.0,7.0,0.281967431306839
19.0,15.0,8.0,0.35886019468307495
19.0,15.0,9.0,0.4431591033935547
19.0,15.0,10.0,0.5310100317001343
19.0,15.0,11.0,0.6173833608627319
19.0,15.0,12.0,0.6964924931526184
19.0,15.0,13.0,0.7624080777168274
19.0,15.0,14.0,0.8097819685935974
19.0,15.0,15.0,0.8345615863800049
19.0,15.0,16.0,0.8345615863800049
19.0,15.0,17.0,0.8097819685935974
19.0,15.0,18.0,0.7624080777168274
19.0,15.0,19.0,0.6964924931526184
19.0,15.0,20.0,0.6173833608627319
19.0,15.0,21.0,0.5310100317001343
19.0,15.0,22.0,0.4431591033935547
19.0,15.0,23.0,0.35886019468307495
19.0,15.0,24.0,0.281967431306839
19.0,15.0,25.0,0.2149709314107895
19.0,15.0,26.0,0.15902523696422577
19.0,15.0,27.0,0.11414460837841034
19.0,15.0,28.0,0.07949565351009369
19.0,15.0,29.0,0.05371834337711334
19.0,15.0,30.0,0.03521927446126938
19.0,15.0,31.0,0.022402362897992134
19.0,16.0,0.0,0.022402362897992134
19.0,16.0,1.0,0.03521927446126938
19.0,16.0,2.0,0.05371834337711334
19.0,16.0,3.0,0.07949565351009369
19.0,16.0,4.0,0.11414460837841034
19.0,16.0,5.0,0.15902523696422577
19.0,16.0,6.0,0.2149709314107895
19.0,16.0,7.0,0.281967431306839
19.0,16.0,8.0,0.35886019468307495
19.0,16.0,9.0,0.4431591033935547
19.0,16.0,10.0,0.5310100317001343
19.0,16.0,11.0,0.6173833608627319
19.0,16.0,12.0,0.6964924931526184
19.0,16.0,13.0,0.7624080777168274
19.0,16.0,14.0,0.8097819685935974
19.0,16.0,15.0,0.8345615863800049
19.0,16.0,16.0,0.8345615863800049
19.0,16.0,17.0,0.8097819685935974
19.0,16.0,18.0,0.7624080777168274
19.0,16.0,19.0,0.6964924931526184
19.0,16.0,20.0,0.6173833608627319
19.0,16.0,21.0,0.5310100317001343
19.0,16.0,22.0,0.4431591033935547
19.0,16.0,23.0,0.35886019468307495
19.0,16.0,24.0,0.281967431306839
19.0,16.0,25.0,0.2149709314107895
19.0,16.0,26.0,0.15902523696422577
19.0,16.0,27.0,0.11414460837841034
19.0,16.0,28.0,0.07949565351009369
19.0,16.0,29.0,0.05371834337711334
19.0,16.0,30.0,0.03521927446126938
19.0,16.0,31.0,0.022402362897992134
19.0,17.0,0.0,0.02173663303256035
19.0,17.0,1.0,0.03417300432920456
19.0,17.0,2.0,0.0521228089928627
19.0,17.0,3.0,0.07713475078344345
19.0,17.0,4.0,0.11075494438409805
19.0,17.0,5.0,0.15430301427841187
19.0,17.0,6.0,0.2085876166820526
19.0,17.0,7.0,0.2735949456691742
19.0,17.0,8.0,0.34820470213890076
19.0,17.0,9.0,0.4300006330013275
19.0,17.0,10.0,0.5152431726455688
19.0,17.0,11.0,0.5990519523620605
19.0,17.0,12.0,0.675812304019928
19.0,17.0,13.0,0.7397707104682922
19.0,17.0,14.0,0.7857380509376526
19.0,17.0,15.0,0.8097819685935974
19.0,17.0,16.0,0.8097819685935974
19.0,17.0,17.0,0.7857380509376526
19.0,17.0,18.0,0.7397707104682922
19.0,17.0,19.0,0.675812304019928
19.0,17.0,20.0,0.5990519523620605
19.0,17.0,21.0,0.5152431726455688
19.0,17.0,22.0,0.4300006330013275
19.0,17.0,23.0,0.34820470213890076
19.0,17.0,24.0,0.2735949456691742
19.0,17.0,25.0,0.2085876166820526
19.0,17.0,26.0,0.15430301427841187
19.0,17.0,27.0,0.11075494438409805
19.0,17.0,28.0,0.07713475078344345
19.0,17.0,29.0,0.0521228089928627
19.0,17.0,30.0,0.03417300432920456
19.0,17.0,31.0,0.02173663303256035
19.0,18.0,0.0,0.020463895052671432
19.0,18.0,1.0,0.03217272460460663
19.0,18.0,2.0,0.04907245934009552
19.0,18.0,3.0,0.0726211816072464
19.0,18.0,4.0,0.10427455604076385
19.0,18.0,5.0,0.1452750563621521
19.0,18.0,6.0,0.19638396799564362
19.0,18.0,7.0,0.25758835673332214
19.0,18.0,8.0,0.327833354473114
19.0,18.0,9.0,0.40484419465065
19.0,18.0,10.0,0.48510003089904785
19.0,18.0,11.0,0.5640059113502502
19.0,18.0,12.0,0.6362756490707397
19.0,18.0,13.0,0.6964924931526184
19.0,18.0,14.0,0.7397707104682922
19.0,18.0,15.0,0.7624080777168274
19.0,18.0,16.0,0.7624080777168274
19.0,18.0,17.0,0.7397707104682922
19.0,18.0,18.0,0.6964924931526184
19.0,18.0,19.0,0.6362756490707397
19.0,18.0,20.0,0.5640059113502502
19.0,18.0,21.0,0.48510003089904785
19.0,18.0,22.0,0.40484419465065
19.0,18.0,23.0,0.327833354473114
19.0,18.0,24.0,0.25758835673332214
19.0,18.0,25.0,0.19638396799564362
19.0,18.0,26.0,0.1452750563621521
19.0,18.0,27.0,0.10427455604076385
19.0,18.0,28.0,0.0726211816072464
19.0,18.0,29.0,0.04907245934009552
19.0,18.0,30.0,0.03217272460460663
19.0,18.0,31.0,0.020463895052671432
19.0,19.0,0.0,0.018693016842007637
19.0,19.0,1.0,0.029389560222625732
19.0,19.0,2.0,0.04482822120189667
19.0,19.0,3.0,0.06634104996919632
19.0,19.0,4.0,0.09525784850120544
19.0,19.0,5.0,0.13271364569664001
19.0,19.0,6.0,0.17940396070480347
19.0,19.0,7.0,0.23531687259674072
19.0,19.0,8.0,0.2994888722896576
19.0,19.0,9.0,0.3698417842388153
19.0,19.0,10.0,0.4431591033935547
19.0,19.0,11.0,0.5152431726455688
19.0,19.0,12.0,0.5812649130821228
19.0,19.0,13.0,0.6362756490707397
19.0,19.0,14.0,0.675812304019928
19.0,19.0,15.0,0.6964924931526184
19.0,19.0,16.0,0.6964924931526184
19.0,19.0,17.0,0.675812304019928
19.0,19.0,18.0,0.6362756490707397
19.0,19.0,19.0,0.5812649130821228
19.0,19.0,20.0,0.5152431726455688
19.0,19.0,21.0,0.4431591033935547
19.0,19.0,22.0,0.3698417842388153
19.0,19.0,23.0,0.2994888722896576
19.0,19.0,24.0,0.23531687259674072
19.0,19.0,25.0,0.17940396070480347
19.0,19.0,26.0,0.13271364569664001
19.0,19.0,27.0,0.09525784850120544
19.0,19.0,28.0,0.06634104996919632
19.0,19.0,29.0,0.04482822120189667
19.0,19.0,30.0,0.029389560222625732
19.0,19.0,31.0,0.018693016842007637
19.0,20.0,0.0,0.01656767725944519
19.0,20.0,1.0,0.02604932151734829
19.0,20.0,2.0,0.03973447531461716
19.0,20.0,3.0,0.058803897351026535
19.0,20.0,4.0,0.08443634957075119
19.0,20.0,5.0,0.11763796210289001
19.0,20.0,6.0,0.15902523696422577
19.0,20.0,7.0,0.2085876166820526
19.0,20.0,8.0,0.2654710114002228
19.0,20.0,9.0,0.327833354473114
19.0,20.0,10.0,0.39282333850860596
19.0,20.0,11.0,0.4567202031612396
19.0,20.0,12.0,0.5152431726455688
19.0,20.0,13.0,0.5640059113502502
19.0,20.0,14.0,0.5990519523620605
19.0,20.0,15.0,0.6173833608627319
19.0,20.0,16.0,0.6173833608627319
19.0,20.0,17.0,0.5990519523620605
19.0,20.0,18.0,0.5640059113502502
19.0,20.0,19.0,0.5152431726455688
19.0,20.0,20.0,0.4567202031612396
19.0,20.0,21.0,0.39282333850860596
19.0,20.0,22.0,0.327833354473114
19.0,20.0,23.0,0.2654710114002228
19.0,20.0,24.0,0.2085876166820526
19.0,20.0,25.0,0.15902523696422577
19.0,20.0,26.0,0.11763796210289001
19.0,20.0,27.0,0.08443634957075119
19.0,20.0,28.0,0.058803897351026535
19.0,20.0,29.0,0.03973447531461716
19.0,20.0,30.0,0.02604932151734829
19.0,20.0,31.0,0.01656767725944519
19.0,21.0,0.0,0.014247184619307518
19.0,21.0,1.0,0.022402362897992134
19.0,21.0,2.0,0.03417300432920456
19.0,21.0,3.0,0.0505746454000473
19.0,21.0,4.0,0.0726211816072464
19.0,21.0,5.0,0.10117796808481216
19.0,21.0,6.0,0.13677524030208588
19.0,21.0,7.0,0.17940396070480347
19.0,21.0,8.0,0.22832949459552765
19.0,21.0,9.0,0.281967431306839
19.0,21.0,10.0,0.3378655016422272
19.0,21.0,11.0,0.39282333850860596
19.0,21.0,12.0,0.4431591033935547
19.0,21.0,13.0,0.48510003089904785
19.0,21.0,14.0,0.5152431726455688
19.0,21.0,15.0,0.5310100317001343
19.0,21.0,16.0,0.5310100317001343
19.0,21.0,17.0,0.5152431726455688
19.0,21.0,18.0,0.48510003089904785
19.0,21.0,19.0,0.4431591033935547
19.0,21.0,20.0,0.39282333850860596
19.0,21.0,21.0,0.3378655016422272
19.0,21.0,22.0,0.281967431306839
19.0,21.0,23.0,0.22832949459552765
19.0,21.0,24.0,0.17940396070480347
19.0,21.0,25.0,0.13677524030208588
19.0,21.0,26.0,0.10117796808481216
19.0,21.0,27.0,0.0726211816072464
19.0,21.0,28.0,0.0505746454000473
19.0,21.0,29.0,0.03417300432920456
19.0,21.0,30.0,0.022402362897992134
19.0,21.0,31.0,0.014247184619307518
19.0,22.0,0.0,0.011886992491781712
19.0,22.0,1.0,0.018693016842007637
19.0,22.0,2.0,0.0285163726657629
19.0,22.0,3.0,0.042204611003398895
19.0,22.0,4.0,0.060603875666856766
19.0,22.0,5.0,0.08443634957075119
19.0,22.0,6.0,0.11414460837841034
19.0,22.0,7.0,0.14972102642059326
19.0,22.0,8.0,0.19055254757404327
19.0,22.0,9.0,0.23531687259674072
19.0,22.0,10.0,0.281967431306839
19.0,22.0,11.0,0.327833354473114
19.0,22.0,12.0,0.3698417842388153
19.0,22.0,13.0,0.40484419465065
19.0,22.0,14.0,0.4300006330013275
19.0,22.0,15.0,0.4431591033935547
19.0,22.0,16.0,0.4431591033935547
19.0,22.0,17.0,0.4300006330013275
19.0,22.0,18.0,0.40484419465065
19.0,22.0,19.0,0.3698417842388153
19.0,22.0,20.0,0.327833354473114
19.0,22.0,21.0,0.281967431306839
19.0,22.0,22.0,0.23531687259674072
19.0,22.0,23.0,0.19055254757404327
19.0,22.0,24.0,0.14972102642059326
19.0,22.0,25.0,0.11414460837841034
19.0,22.0,26.0,0.08443634957075119
19.0,22.0,27.0,0.060603875666856766
19.0,22.0,28.0,0.042204611003398895
19.0,22.0,29.0,0.0285163726657629
19.0,22.0,30.0,0.018693016842007637
19.0,22.0,31.0,0.011886992491781712
19.0,23.0,0.0,0.009622227400541306
19.0,23.0,1.0,0.015133650042116642
19.0,23.0,2.0,0.02308846078813076
19.0,23.0,3.0,0.03417300432920456
19.0,23.0,4.0,0.04907245934009552
19.0,23.0,5.0,0.06837166845798492
19.0,23.0,6.0,0.09242895990610123
19.0,23.0,7.0,0.12123824656009674
19.0,23.0,8.0,0.15430301427841187
19.0,23.0,9.0,0.19055254757404327
19.0,23.0,10.0,0.22832949459552765
19.0,23.0,11.0,0.2654710114002228
19.0,23.0,12.0,0.2994888722896576
19.0,23.0,13.0,0.327833354473114
19.0,23.0,14.0,0.34820470213890076
19.0,23.0,15.0,0.35886019468307495
19.0,23.0,16.0,0.35886019468307495
19.0,23.0,17.0,0.34820470213890076
19.0,23.0,18.0,0.327833354473114
19.0,23.0,19.0,0.2994888722896576
19.0,23.0,20.0,0.2654710114002228
19.0,23.0,21.0,0.22832949459552765
19.0,23.0,22.0,0.19055254757404327
19.0,23.0,23.0,0.15430301427841187
19.0,23.0,24.0,0.12123824656009674
19.0,23.0,25.0,0.09242895990610123
19.0,23.0,26.0,0.06837166845798492
19.0,23.0,27.0,0.04907245934009552
19.0,23.0,28.0,0.03417300432920456
19.0,23.0,29.0,0.02308846078813076
19.0,23.0,30.0,0.015133650042116642
19.0,23.0,31.0,0.009622227400541306
19.0,24.0,0.0,0.007556435652077198
19.0,24.0,1.0,0.011886992491781712
19.0,24.0,2.0,0.018137425184249878
19.0,24.0,3.0,0.02684701606631279
19.0,24.0,4.0,0.03855414688587189
19.0,24.0,5.0,0.05371834337711334
19.0,24.0,6.0,0.0726211816072464
19.0,24.0,7.0,0.09525784850120544
19.0,24.0,8.0,0.12123824656009674
19.0,24.0,9.0,0.14972102642059326
19.0,24.0,10.0,0.17940396070480347
19.0,24.0,11.0,0.2085876166820526
19.0,24.0,12.0,0.23531687259674072
19.0,24.0,13.0,0.25758835673332214
19.0,24.0,14.0,0.2735949456691742
19.0,24.0,15.0,0.281967431306839
19.0,24.0,16.0,0.281967431306839
19.0,24.0,17.0,0.2735949456691742
19.0,24.0,18.0,0.25758835673332214
19.0,24.0,19.0,0.23531687259674072
19.0,24.0,20.0,0.2085876166820526
19.0,24.0,21.0,0.17940396070480347
19.0,24.0,22.0,0.14972102642059326
19.0,24.0,23.0,0.12123824656009674
19.0,24.0,24.0,0.09525784850120544
19.0,24.0,25.0,0.0726211816072464
19.0,24.0,26.0,0.05371834337711334
19.0,24.0,27.0,0.03855414688587189
19.0,24.0,28.0,0.02684701606631279
19.0,24.0,29.0,0.018137425184249878
19.0,24.0,30.0,0.011886992491781712
19.0,24.0,31.0,0.007556435652077198
19.0,25.0,0.0,0.005756514612585306
19.0,25.0,1.0,0.00905818585306406
19.0,25.0,2.0,0.013823593966662884
19.0,25.0,3.0,0.020463895052671432
19.0,25.0,4.0,0.029389560222625732
19.0,25.0,5.0,0.04095093533396721
19.0,25.0,6.0,0.055362701416015625
19.0,25.0,7.0,0.0726211816072464
19.0,25.0,8.0,0.09242895990610123
19.0,25.0,9.0,0.11414460837841034
19.0,25.0,10.0,0.13677524030208588
19.0,25.0,11.0,0.15902523696422577
19.0,25.0,12.0,0.17940396070480347
19.0,25.0,13.0,0.19638396799564362
19.0,25.0,14.0,0.2085876166820526
19.0,25.0,15.0,0.2149709314107895
19.0,25.0,16.0,0.2149709314107895
19.0,25.0,17.0,0.2085876166820526
19.0,25.0,18.0,0.19638396799564362
19.0,25.0,19.0,0.17940396070480347
19.0,25.0,20.0,0.15902523696422577
19.0,25.0,21.0,0.13677524030208588
19.0,25.0,22.0,0.11414460837841034
19.0,25.0,23.0,0.09242895990610123
19.0,25.0,24.0,0.0726211816072464
19.0,25.0,25.0,0.055362701416015625
19.0,25.0,26.0,0.04095093533396721
19.0,25.0,27.0,0.029389560222625732
19.0,25.0,28.0,0.020463895052671432
19.0,25.0,29.0,0.013823593966662884
19.0,25.0,30.0,0.00905818585306406
19.0,25.0,31.0,0.005756514612585306
19.0,26.0,0.0,0.00425348337739706
19.0,26.0,1.0,0.0066959792748093605
19.0,26.0,2.0,0.010221311822533607
19.0,26.0,3.0,0.015133650042116642
19.0,26.0,4.0,0.02173663303256035
19.0,26.0,5.0,0.030289465561509132
19.0,26.0,6.0,0.04095093533396721
19.0,26.0,7.0,0.05371834337711334
19.0,26.0,8.0,0.06837166845798492
19.0,26.0,9.0,0.08443634957075119
19.0,26.0,10.0,0.10117796808481216
19.0,26.0,11.0,0.11763796210289001
19.0,26.0,12.0,0.13271364569664001
19.0,26.0,13.0,0.1452750563621521
19.0,26.0,14.0,0.15430301427841187
19.0,26.0,15.0,0.15902523696422577
19.0,26.0,16.0,0.15902523696422577
19.0,26.0,17.0,0.15430301427841187
19.0,26.0,18.0,0.1452750563621521
19.0,26.0,19.0,0.13271364569664001
19.0,26.0,20.0,0.11763796210289001
19.0,26.0,21.0,0.10117796808481216
19.0,26.0,22.0,0.08443634957075119
19.0,26.0,23.0,0.06837166845798492
19.0,26.0,24.0,0.05371834337711334
19.0,26.0,25.0,0.04095093533396721
19.0,26.0,26.0,0.030289465561509132
19.0,26.0,27.0,0.02173663303256035
19.0,26.0,28.0,0.015133650042116642
19.0,26.0,29.0,0.010221311822533607
19.0,26.0,30.0,0.0066959792748093605
19.0,26.0,31.0,0.00425348337739706
19.0,27.0,0.0,0.003047724487259984
19.0,27.0,1.0,0.004800974391400814
19.0,27.0,2.0,0.007331500295549631
19.0,27.0,3.0,0.010857625864446163
19.0,27.0,4.0,0.015597328543663025
19.0,27.0,5.0,0.02173663303256035
19.0,27.0,6.0,0.029389560222625732
19.0,27.0,7.0,0.03855414688587189
19.0,27.0,8.0,0.04907245934009552
19.0,27.0,9.0,0.060603875666856766
19.0,27.0,10.0,0.0726211816072464
19.0,27.0,11.0,0.08443634957075119
19.0,27.0,12.0,0.09525784850120544
19.0,27.0,13.0,0.10427455604076385
19.0,27.0,14.0,0.11075494438409805
19.0,27.0,15.0,0.11414460837841034
19.0,27.0,16.0,0.11414460837841034
19.0,27.0,17.0,0.11075494438409805
19.0,27.0,18.0,0.10427455604076385
19.0,27.0,19.0,0.09525784850120544
19.0,27.0,20.0,0.08443634957075119
19.0,27.0,21.0,0.0726211816072464
19.0,27.0,22.0,0.060603875666856766
19.0,27.0,23.0,0.04907245934009552
19.0,27.0,24.0,0.03855414688587189
19.0,27.0,25.0,0.029389560222625732
19.0,27.0,26.0,0.02173663303256035
19.0,27.0,27.0,0.015597328543663025
19.0,27.0,28.0,0.010857625864446163
19.0,27.0,29.0,0.007331500295549631
19.0,27.0,30.0,0.004800974391400814
19.0,27.0,31.0,0.003047724487259984
19.0,28.0,0.0,0.002116850344464183
19.0,28.0,1.0,0.003337986534461379
19.0,28.0,2.0,0.00510049145668745
19.0,28.0,3.0,0.007556435652077198
19.0,28.0,4.0,0.010857625864446163
19.0,28.0,5.0,0.015133650042116642
19.0,28.0,6.0,0.020463895052671432
19.0,28.0,7.0,0.02684701606631279
19.0,28.0,8.0,0.03417300432920456
19.0,28.0,9.0,0.042204611003398895
19.0,28.0,10.0,0.0505746454000473
19.0,28.0,11.0,0.058803897351026535
19.0,28.0,12.0,0.06634104996919632
19.0,28.0,13.0,0.0726211816072464
19.0,28.0,14.0,0.07713475078344345
19.0,28.0,15.0,0.07949565351009369
19.0,28.0,16.0,0.07949565351009369
19.0,28.0,17.0,0.07713475078344345
19.0,28.0,18.0,0.0726211816072464
19.0,28.0,19.0,0.06634104996919632
19.0,28.0,20.0,0.058803897351026535
19.0,28.0,21.0,0.0505746454000473
19.0,28.0,22.0,0.042204611003398895
19.0,28.0,23.0,0.03417300432920456
19.0,28.0,24.0,0.02684701606631279
19.0,28.0,25.0,0.020463895052671432
19.0,28.0,26.0,0.015133650042116642
19.0,28.0,27.0,0.010857625864446163
19.0,28.0,28.0,0.007556435652077198
19.0,28.0,29.0,0.00510049145668745
19.0,28.0,30.0,0.003337986534461379
19.0,28.0,31.0,0.002116850344464183
19.0,29.0,0.0,0.0014243198093026876
19.0,29.0,1.0,0.0022495873272418976
19.0,29.0,2.0,0.0034407214261591434
19.0,29.0,3.0,0.00510049145668745
19.0,29.0,4.0,0.007331500295549631
19.0,29.0,5.0,0.010221311822533607
19.0,29.0,6.0,0.013823593966662884
19.0,29.0,7.0,0.018137425184249878
19.0,29.0,8.0,0.02308846078813076
19.0,29.0,9.0,0.0285163726657629
19.0,29.0,10.0,0.03417300432920456
19.0,29.0,11.0,0.03973447531461716
19.0,29.0,12.0,0.04482822120189667
19.0,29.0,13.0,0.04907245934009552
19.0,29.0,14.0,0.0521228089928627
19.0,29.0,15.0,0.05371834337711334
19.0,29.0,16.0,0.05371834337711334
19.0,29.0,17.0,0.0521228089928627
19.0,29.0,18.0,0.04907245934009552
19.0,29.0,19.0,0.04482822120189667
19.0,29.0,20.0,0.03973447531461716
19.0,29.0,21.0,0.03417300432920456
19.0,29.0,22.0,0.0285163726657629
19.0,29.0,23.0,0.02308846078813076
19.0,29.0,24.0,0.018137425184249878
19.0,29.0,25.0,0.013823593966662884
19.0,29.0,26.0,0.010221311822533607
19.0,29.0,27.0,0.007331500295549631
19.0,29.0,28.0,0.00510049145668745
19.0,29.0,29.0,0.0034407214261591434
19.0,29.0,30.0,0.0022495873272418976
19.0,29.0,31.0,0.0014243198093026876
19.0,30.0,0.0,0.0009273263858631253
19.0,30.0,1.0,0.001468496979214251
19.0,30.0,2.0,0.0022495873272418976
19.0,30.0,3.0,0.003337986534461379
19.0,30.0,4.0,0.004800974391400814
19.0,30.0,5.0,0.0066959792748093605
19.0,30.0,6.0,0.00905818585306406
19.0,30.0,7.0,0.011886992491781712
19.0,30.0,8.0,0.015133650042116642
19.0,30.0,9.0,0.018693016842007637
19.0,30.0,10.0,0.022402362897992134
19.0,30.0,11.0,0.02604932151734829
19.0,30.0,12.0,0.029389560222625732
19.0,30.0,13.0,0.03217272460460663
19.0,30.0,14.0,0.03417300432920456
19.0,30.0,15.0,0.03521927446126938
19.0,30.0,16.0,0.03521927446126938
19.0,30.0,17.0,0.03417300432920456
19.0,30.0,18.0,0.03217272460460663
19.0,30.0,19.0,0.029389560222625732
19.0,30.0,20.0,0.02604932151734829
19.0,30.0,21.0,0.022402362897992134
19.0,30.0,22.0,0.018693016842007637
19.0,30.0,23.0,0.015133650042116642
19.0,30.0,24.0,0.011886992491781712
19.0,30.0,25.0,0.00905818585306406
19.0,30.0,26.0,0.0066959792748093605
19.0,30.0,27.0,0.004800974391400814
19.0,30.0,28.0,0.003337986534461379
19.0,30.0,29.0,0.0022495873272418976
19.0,30.0,30.0,0.001468496979214251
19.0,30.0,31.0,0.0009273263858631253
19.0,31.0,0.0,0.000582988781388849
19.0,31.0,1.0,0.0009273263858631253
19.0,31.0,2.0,0.0014243198093026876
19.0,31.0,3.0,0.002116850344464183
19.0,31.0,4.0,0.003047724487259984
19.0,31.0,5.0,0.00425348337739706
19.0,31.0,6.0,0.005756514612585306
19.0,31.0,7.0,0.007556435652077198
19.0,31.0,8.0,0.009622227400541306
19.0,31.0,9.0,0.011886992491781712
19.0,31.0,10.0,0.014247184619307518
19.0,31.0,11.0,0.01656767725944519
19.0,31.0,12.0,0.018693016842007637
19.0,31.0,13.0,0.020463895052671432
19.0,31.0,14.0,0.02173663303256035
19.0,31.0,15.0,0.022402362897992134
19.0,31.0,16.0,0.022402362897992134
19.0,31.0,17.0,0.02173663303256035
19.0,31.0,18.0,0.020463895052671432
19.0,31.0,19.0,0.018693016842007637
19.0,31.0,20.0,0.01656767725944519
19.0,31.0,21.0,0.014247184619307518
19.0,31.0,22.0,0.011886992491781712
19.0,31.0,23.0,0.009622227400541306
19.0,31.0,24.0,0.007556435652077198
19.0,31.0,25.0,0.005756514612585306
19.0,31.0,26.0,0.00425348337739706
19.0,31.0,27.0,0.003047724487259984
19.0,31.0,28.0,0.002116850344464183
19.0,31.0,29.0,0.0014243198093026876
19.0,31.0,30.0,0.0009273263858631253
19.0,31.0,31.0,0.000582988781388849
20.0,0.0,0.0,0.000514571147505194
20.0,0.0,1.0,0.0008197992574423552
20.0,0.0,2.0,0.0012603448703885078
20.0,0.0,3.0,0.0018742175307124853
20.0,0.0,4.0,0.0026993651408702135
20.0,0.0,5.0,0.0037681732792407274
20.0,0.0,6.0,0.00510049145668745
20.0,0.0,7.0,0.0066959792748093605
20.0,0.0,8.0,0.008527140133082867
20.0,0.0,9.0,0.010534674860537052
20.0,0.0,10.0,0.012626798823475838
20.0,0.0,11.0,0.014683738350868225
20.0,0.0,12.0,0.01656767725944519
20.0,0.0,13.0,0.018137425184249878
20.0,0.0,14.0,0.019265606999397278
20.0,0.0,15.0,0.019855722784996033
20.0,0.0,16.0,0.019855722784996033
20.0,0.0,17.0,0.019265606999397278
20.0,0.0,18.0,0.018137425184249878
20.0,0.0,19.0,0.01656767725944519
20.0,0.0,20.0,0.014683738350868225
20.0,0.0,21.0,0.012626798823475838
20.0,0.0,22.0,0.010534674860537052
20.0,0.0,23.0,0.008527140133082867
20.0,0.0,24.0,0.0066959792748093605
20.0,0.0,25.0,0.00510049145668745
20.0,0.0,26.0,0.0037681732792407274
20.0,0.0,27.0,0.0026993651408702135
20.0,0.0,28.0,0.0018742175307124853
20.0,0.0,29.0,0.0012603448703885078
20.0,0.0,30.0,0.0008197992574423552
20.0,0.0,31.0,0.000514571147505194
20.0,1.0,0.0,0.0008197992574423552
20.0,1.0,1.0,0.0012995044235140085
20.0,1.0,2.0,0.0019918784964829683
